airbnbhostid,airbnbpropertyid,city,superhost_period_all,hostresponseaverage_pastyear,available_days,available_days_avelistedprice,booked_days,booked_days_aveprice,listingtype,createddate,zipcode,bedrooms,bathrooms,instantbookenabled,numberofreviews,ratingoverall,revenue,reservations,host_is_superhost_1_0
73418622,20053491,Miami,11,100.0,149,158.349,53,162.83018,Entire home/apt,2017-07-22,33157,3,2.0,1,26,100,8630.0,11,1.0
21422583,4541638,Oakland,5,90.675,82,110.46342,0,0.0,Entire home/apt,2014-10-19,94611,1,1.0,0,18,96,0.0,0,0.0
60226438,17878792,Dallas,9,100.0,198,79.969696,24,89.958336,Entire home/apt,2017-03-22,75206,2,1.0,0,19,99,2159.0,10,1.0
43443842,8239333,New York,5,96.72414,243,130.0823,0,0.0,Private room,2015-09-05,11213,1,1.0,0,1,100,0.0,0,0.0
49733990,9612419,New York,6,98.617645,156,127.67948999999999,30,113.2,Private room,2015-11-22,10026,1,2.0,1,53,100,3396.0,11,1.0
42322567,8824905,Chicago,9,100.0,195,45.025642,20,54.25,Private room,2015-10-09,60637,1,1.0,1,170,96,1085.0,9,1.0
71337943,12968778,Chicago,7,100.0,184,241.07065,25,211.4,Entire home/apt,2016-05-11,60614,2,2.5,0,19,100,5285.0,10,1.0
893419,6778747,New York,6,91.19355,181,329.50278,26,407.69232,Entire home/apt,2015-06-09,10002,3,1.0,0,50,94,10600.0,5,0.0
60340115,11901746,Miami,6,100.0,128,239.23438,18,281.22222999999997,Entire home/apt,2016-03-16,33132,2,2.0,1,26,98,5062.0,6,1.0
746667,12847994,Philadelphia,6,100.0,199,65.37186,30,73.23333000000001,Private room,2016-05-03,19103,1,1.0,1,33,95,2197.0,13,0.0
220776,4162901,Los Angeles,5,98.28125,36,259.1111,17,255.11765,Entire home/apt,2014-09-11,90027,2,2.0,0,11,94,4337.0,3,0.0
127435799,18663125,New York,9,100.0,242,62.58264499999999,9,70.0,Private room,2017-05-08,11208,1,1.0,0,5,84,630.0,4,0.0
22120107,4261864,Miami,6,100.0,195,54.287178000000004,42,54.404762,Entire home/apt,2014-09-19,33184,1,1.0,0,65,98,2285.0,7,1.0
3147134,13709872,Los Angeles,12,100.0,136,97.43382,53,97.81132,Entire home/apt,2016-06-25,90026,1,1.0,0,32,99,5184.0,19,1.0
132435618,18985595,New York,12,100.0,192,116.015625,46,115.652176,Entire home/apt,2017-05-27,11208,1,1.0,1,44,96,5320.0,15,1.0
2558800,11593418,Los Angeles,5,99.818184,199,128.2211,38,144.55263,Entire home/apt,2016-02-28,90014,1,1.5,0,15,100,5493.0,8,1.0
36300208,6967492,Chicago,11,92.83870999999999,114,40.666668,29,40.0,Private room,2015-06-21,60641,1,1.0,0,7,100,1160.0,1,1.0
32015,14218,Washington,11,100.0,39,69.0,2,69.0,Private room,2009-11-19,20007,1,1.5,1,70,94,138.0,1,0.0
54236702,10959447,Miami,11,98.76471,196,1297.2142,41,1295.0,Entire home/apt,2016-01-29,33129,4,6.0,0,105,94,53095.0,13,1.0
7774762,6133914,Washington,5,100.0,84,204.04762,27,137.03703000000002,Entire home/apt,2015-04-22,20003,1,1.5,0,34,100,3700.0,6,1.0
84968850,14283363,Washington,9,100.0,159,274.5786,24,303.16666000000004,Entire home/apt,2016-07-30,20002,6,4.0,1,63,98,7276.0,11,1.0
2465946,1428589,Chicago,8,99.666664,205,39.84878,36,48.833332,Private room,2013-07-22,60653,1,1.5,0,183,80,1758.0,20,0.0
30782764,6159481,Los Angeles,10,100.0,189,195.5344,17,195.0,Entire home/apt,2015-04-24,90048,2,2.0,1,91,93,3315.0,3,0.0
3298431,720051,Los Angeles,5,97.20513000000001,231,70.19481,14,78.21429,Private room,2012-09-29,90019,1,1.0,0,43,89,1095.0,3,0.0
45773065,8721088,Los Angeles,8,100.0,79,70.32911999999999,0,0.0,Private room,2015-10-03,90028,1,1.0,0,8,93,0.0,0,0.0
6194019,14426371,New York,11,100.0,120,50.116665000000005,7,50.0,Private room,2016-08-07,11692,1,1.0,1,23,99,350.0,3,1.0
62948868,11818542,New York,11,97.9,217,348.0507,74,281.44595,Entire home/apt,2016-03-11,10036,1,1.0,1,85,93,20827.0,17,0.0
551055,2213680,New York,9,100.0,33,65.0,0,0.0,Private room,2014-01-12,10031,1,1.0,0,2,100,0.0,0,0.0
133163101,19176892,Los Angeles,11,100.0,152,71.01316,32,74.3125,Private room,2017-06-06,90034,1,1.0,1,42,98,2378.0,9,1.0
97086824,15262831,New York,7,,182,51.4011,63,50.38095,Entire home/apt,2016-09-26,11434,1,1.0,1,57,95,3174.0,32,0.0
23322773,4496167,Dallas,5,97.736115,101,68.56435400000001,2,75.0,Private room,2014-10-13,75204,1,1.0,0,23,100,150.0,1,1.0
22499703,10588589,Houston,7,100.0,196,125.58673,29,124.17241999999999,Entire home/apt,2016-01-13,77080,3,2.0,1,15,93,3601.0,7,0.0
7323449,10124801,Los Angeles,7,98.52941,103,171.35922,8,155.25,Entire home/apt,2015-12-21,90026,2,1.0,0,27,95,1242.0,3,0.0
262220,10040780,Los Angeles,7,100.0,175,151.36,62,152.87097,Entire home/apt,2015-12-16,90068,1,1.0,1,38,100,9478.0,10,1.0
1475015,6180762,New York,10,92.22726999999999,151,116.430466,0,0.0,Entire home/apt,2017-05-24,10019,1,1.0,0,3,100,0.0,0,0.0
17641570,6880748,Miami,10,99.521736,158,168.75949,23,202.13043000000002,Entire home/apt,2015-06-15,33304,2,1.0,1,69,96,4649.0,5,1.0
256228,9258899,Los Angeles,6,97.98076999999999,167,99.49701,40,99.125,Private room,2015-11-02,90020,1,1.0,0,62,98,3965.0,13,1.0
7249639,18687156,Miami,11,100.0,134,80.75373,29,93.89655,Entire home/apt,2017-05-10,33305,1,1.0,1,9,93,2723.0,8,1.0
27332659,12867902,Chicago,10,98.5,182,152.22528,42,144.07143,Entire home/apt,2016-05-04,60640,4,2.0,1,52,95,6051.0,8,0.0
16264357,3209980,New York,10,100.0,196,61.617348,70,55.6,Private room,2014-06-02,10009,1,1.0,0,96,94,3892.0,8,0.0
8922033,5576013,Miami,5,93.82353,243,663.8601,0,0.0,Entire home/apt,2015-03-07,33131,3,2.0,0,7,94,0.0,0,0.0
2892101,12159695,Chicago,10,100.0,45,47.466667,0,0.0,Private room,2016-04-01,60647,1,1.0,0,7,90,0.0,0,1.0
31875519,9571791,Chicago,9,100.0,2,60.0,2,60.0,Entire home/apt,2015-11-19,60612,2,1.0,0,31,94,120.0,1,0.0
1504824,12158610,Los Angeles,11,100.0,155,94.3871,64,94.375,Entire home/apt,2016-04-01,90036,1,1.0,0,128,99,6040.0,17,1.0
52015786,11511603,New York,5,95.0,169,576.91125,46,611.95654,Entire home/apt,2016-02-24,10012,2,2.0,1,22,94,28150.0,13,0.0
85316652,18062797,New York,9,100.0,136,87.67647,30,77.13333,Private room,2017-04-03,11377,1,2.0,0,20,97,2314.0,8,1.0
4431106,21868762,Los Angeles,12,98.579544,159,63.327045,34,67.02941,Private room,2017-11-21,90029,1,2.0,0,49,91,2279.0,19,0.0
26821449,12760402,New York,7,99.4,195,89.917946,16,70.625,Private room,2016-04-28,11211,1,1.0,0,19,97,1130.0,4,1.0
13586897,6029785,Los Angeles,7,98.26666999999999,88,54.0,14,54.0,Private room,2015-04-14,90057,1,1.0,0,40,92,756.0,2,0.0
33622924,7064935,New York,11,98.965515,215,64.45581,80,65.4625,Private room,2015-06-28,10031,1,1.0,1,87,89,5237.0,17,0.0
93148942,14868158,New York,9,91.09091,5,70.0,4,70.0,Private room,2016-09-01,11221,1,1.0,1,9,96,280.0,2,1.0
75360607,18526162,New York,11,93.44,94,157.61702,54,157.96296999999998,Entire home/apt,2017-05-01,11104,1,1.0,0,36,97,8530.0,8,1.0
720402,18810081,Los Angeles,9,100.0,166,115.75301,28,114.96428999999999,Entire home/apt,2017-05-17,90048,0,1.0,1,26,99,3219.0,11,1.0
27323824,20674290,Washington,9,99.91489399999999,141,80.276596,11,58.363636,Entire home/apt,2017-08-26,20011,1,1.0,0,1,100,642.0,3,0.0
86681077,14245157,New York,11,95.666664,190,308.9,48,276.77083999999996,Entire home/apt,2016-07-28,10004,2,1.0,0,68,93,13285.0,11,0.0
7847292,5010729,New York,12,97.521736,129,160.24031000000002,26,150.53847,Entire home/apt,2014-12-29,10028,1,1.0,0,110,95,3914.0,4,0.0
906713,1291440,Chicago,9,98.73684,132,74.371216,10,83.4,Private room,2013-06-19,60622,1,1.0,1,132,94,834.0,4,1.0
1489696,7254973,New York,5,99.78378000000001,138,176.67391999999998,61,204.65573,Entire home/apt,2015-07-08,11201,2,1.5,1,79,95,12484.0,25,0.0
145551824,21041179,Chicago,11,100.0,231,38.900433,82,34.780487,Private room,2017-09-20,60616,1,1.0,1,48,87,2852.0,41,0.0
86192121,22614568,Los Angeles,12,99.57895,187,83.347595,53,91.169815,Private room,2018-01-08,90028,1,1.0,1,20,96,4832.0,21,0.0
76661031,16985279,Miami,12,96.0,240,169.0625,0,0.0,Entire home/apt,2017-01-26,33137,2,2.5,0,14,87,0.0,0,0.0
28018134,13001107,Miami,8,96.7,148,59.48649,0,0.0,Entire home/apt,2016-05-13,33161,0,1.0,0,23,93,0.0,0,0.0
6277851,3562568,Los Angeles,7,99.91781,241,86.71369,58,84.77586,Entire home/apt,2014-07-10,90068,0,1.0,0,134,97,4917.0,10,1.0
9954289,5608008,Dallas,11,100.0,55,50.636364,1,49.0,Entire home/apt,2015-03-09,75211,1,1.0,0,31,99,49.0,1,1.0
145551824,21041179,Chicago,12,99.987656,207,36.449276,33,41.909092,Private room,2017-09-20,60616,1,1.0,1,69,85,1383.0,15,0.0
62173382,15158285,Los Angeles,12,99.595505,225,48.471109999999996,27,48.703705,Private room,2016-09-20,33023,1,3.0,1,143,93,1315.0,6,0.0
29396324,16444824,Los Angeles,8,92.0,107,83.64486,67,85.0,Entire home/apt,2016-12-19,90042,0,1.0,1,15,97,5695.0,4,1.0
57076265,11483029,Oakland,7,98.606064,89,45.0,0,0.0,Private room,2016-02-23,94610,1,1.0,0,5,100,0.0,0,1.0
29152164,22998952,Miami,12,100.0,148,45.804054,18,46.055557,Entire home/apt,2018-02-10,33135,1,1.0,1,31,97,829.0,7,1.0
394991,2824039,Miami,11,99.42857,168,62.88095,74,67.54054000000001,Entire home/apt,2014-04-17,33304,1,1.0,1,182,94,4998.0,17,1.0
31790029,14887080,Washington,7,100.0,50,225.0,20,238.0,Entire home/apt,2016-09-03,20037,2,1.0,0,1,80,4760.0,2,0.0
38402653,14320197,Miami,8,100.0,19,232.36842000000001,0,0.0,Entire home/apt,2016-08-02,33132,2,2.0,0,14,96,0.0,0,1.0
45318063,8682447,New York,11,99.64706,171,166.35088000000002,34,171.44118,Entire home/apt,2015-10-01,10012,1,1.0,0,137,93,5829.0,13,0.0
8708720,12324499,New York,10,100.0,240,100.0,0,0.0,Private room,2016-04-07,11233,1,1.0,0,1,100,0.0,0,1.0
1433068,7636733,Houston,8,100.0,96,62.41666800000001,19,64.052635,Entire home/apt,2015-07-27,77055,2,1.0,1,55,90,1217.0,6,0.0
2702080,3674757,New York,10,99.083336,214,68.205605,3,77.0,Private room,2014-07-21,11216,1,1.0,0,113,94,231.0,1,0.0
3677880,3385551,Los Angeles,12,100.0,149,94.51678000000001,43,94.97674599999999,Entire home/apt,2014-06-22,90042,1,1.0,0,185,97,4084.0,8,1.0
46188385,9138432,Los Angeles,6,99.80645,191,55.98953,12,50.75,Private room,2015-10-26,90019,1,1.0,1,18,98,609.0,2,1.0
881247,746270,Los Angeles,6,100.0,212,500.0,3,500.0,Entire home/apt,2012-10-18,90036,1,1.0,0,8,98,1500.0,1,1.0
8708720,1646607,New York,7,100.0,238,100.0,0,0.0,Private room,2013-09-09,11233,1,1.0,0,11,98,0.0,0,0.0
25602663,7784365,New York,7,100.0,154,87.48052,10,90.0,Private room,2015-08-06,11101,1,1.5,0,15,97,900.0,1,1.0
125588720,18196551,New York,11,96.46667,126,331.2857,36,344.83333999999996,Entire home/apt,2017-04-11,10009,3,1.0,0,33,98,12414.0,9,1.0
15145088,739239,New York,12,100.0,156,171.61539,20,186.0,Entire home/apt,2012-10-13,10024,1,1.0,0,3,100,3720.0,1,1.0
10089070,14222361,Los Angeles,11,100.0,224,76.27232,84,74.52381,Entire home/apt,2016-07-27,90026,0,1.0,1,85,98,6260.0,22,1.0
23985616,15377702,Los Angeles,9,97.833336,149,205.5839,9,192.77777,Entire home/apt,2016-10-04,90064,2,2.0,0,30,87,1735.0,2,0.0
85564228,16400914,New York,9,98.42857,42,52.04762,0,0.0,Private room,2016-12-15,11206,1,2.0,0,24,98,0.0,0,1.0
25197983,10097934,Washington,7,97.28,203,301.21674,53,299.0,Entire home/apt,2015-12-20,20001,2,2.5,0,48,97,15847.0,18,1.0
135229334,19309604,New York,10,100.0,106,984.8302,11,1086.3636,Entire home/apt,2017-06-13,10022,6,4.5,0,21,100,11950.0,5,1.0
104691618,16086336,New York,8,100.0,131,120.80153,28,113.75,Private room,2016-11-21,10036,1,1.0,0,26,94,3185.0,9,1.0
10544419,5209029,Miami,7,99.809525,205,95.40488,40,105.725,Entire home/apt,2015-01-26,33125,1,1.0,1,87,98,4229.0,15,1.0
68415437,15433453,Boston,9,100.0,188,434.06915,20,527.8,Entire home/apt,2016-10-08,2127,3,2.5,0,24,100,10556.0,7,1.0
2300923,8114466,Los Angeles,6,100.0,8,85.0,0,0.0,Private room,2015-08-28,90027,1,1.0,0,6,97,0.0,0,1.0
9509788,6437037,Miami,5,92.44827,165,69.46061,12,81.0,Entire home/apt,2015-05-15,33309,1,1.0,0,11,93,972.0,2,0.0
73124477,13130565,New York,7,100.0,204,51.57353,78,51.46154,Private room,2016-05-21,11213,1,1.0,1,43,92,4014.0,22,0.0
81301451,13812075,Boston,6,100.0,23,146.52174,11,149.54546000000002,Entire home/apt,2016-07-02,2110,1,1.0,1,39,95,1645.0,3,1.0
29932446,6132100,Los Angeles,5,96.25,64,136.625,18,115.83333600000002,Entire home/apt,2015-04-22,90026,2,2.0,0,36,92,2085.0,4,0.0
17462122,18123472,Houston,12,100.0,162,72.419754,54,74.333336,Entire home/apt,2017-04-06,77006,1,1.0,1,141,98,4014.0,28,1.0
21093028,5385139,Los Angeles,12,90.258064,245,1675.0,0,0.0,Entire home/apt,2015-02-15,90004,4,5.0,0,1,100,0.0,0,1.0
4426009,18070828,New York,11,97.05882,176,70.77273000000001,54,68.25926,Entire home/apt,2017-04-03,11225,1,1.0,0,18,86,3686.0,5,0.0
2730920,14532158,Los Angeles,10,100.0,197,191.77666000000002,43,180.55813999999998,Entire home/apt,2016-08-13,90026,2,2.0,0,50,98,7764.0,9,1.0
274333,21462466,New York,12,100.0,122,76.409836,66,76.01515,Entire home/apt,2017-10-25,10026,0,1.0,0,2,80,5017.0,15,0.0
36731537,23960540,Los Angeles,12,99.56190500000001,173,76.2659,45,78.08889,Entire home/apt,2018-03-24,90015,0,1.0,1,11,100,3514.0,15,0.0
1261588,13000483,New York,9,97.64286,149,169.83221,41,176.21951,Entire home/apt,2016-05-13,11238,2,1.0,1,55,98,7225.0,10,1.0
4434,8593044,Chicago,6,100.0,201,54.71641999999999,25,48.2,Private room,2015-09-26,60616,1,1.0,0,58,98,1205.0,8,1.0
1466173,524000,Los Angeles,11,95.56021,109,59.0,0,0.0,Private room,2012-06-07,90005,1,2.0,0,130,82,0.0,0,0.0
15735406,17168950,Los Angeles,10,100.0,195,173.48206000000002,19,156.21053,Entire home/apt,2017-02-07,90046,3,2.0,0,34,94,2968.0,9,0.0
4207560,12336668,New York,6,98.36364,50,89.64,19,89.052635,Private room,2016-04-08,11211,1,1.0,0,27,95,1692.0,6,1.0
33151642,14670482,Washington,7,100.0,125,42.096000000000004,50,41.48,Private room,2016-08-21,20002,1,1.5,1,61,98,2074.0,23,1.0
653524,18716083,Los Angeles,12,98.8421,138,77.434784,35,87.542854,Entire home/apt,2017-05-11,90031,0,1.0,0,30,97,3064.0,9,1.0
94340298,14975416,Miami,7,100.0,148,222.82432999999997,50,231.2,Entire home/apt,2016-09-08,33138,3,2.0,1,14,93,11560.0,12,0.0
9313520,2512850,Chicago,6,100.0,209,45.674640000000004,20,39.85,Private room,2014-03-05,60640,1,1.5,0,106,96,797.0,9,1.0
1832915,8066257,New York,6,99.10714,54,65.12963,3,80.0,Private room,2015-08-25,10032,1,1.0,0,25,94,240.0,1,1.0
3035887,14320892,Los Angeles,9,100.0,189,228.67725,22,221.86362999999997,Entire home/apt,2016-08-02,90026,3,2.0,0,48,99,4881.0,8,1.0
41624668,7894845,Philadelphia,8,99.42105,2,107.0,2,107.0,Entire home/apt,2015-08-13,19107,1,1.0,0,66,98,214.0,1,1.0
129168755,19550172,Miami,10,100.0,203,114.14778000000001,26,120.57692,Entire home/apt,2017-06-25,33140,1,1.0,1,30,97,3135.0,9,1.0
12062787,2361802,Washington,10,100.0,201,167.14427,0,0.0,Entire home/apt,2014-02-07,20003,1,1.0,0,166,97,0.0,0,1.0
48093915,14273249,Philadelphia,8,93.6,157,200.0,14,200.0,Entire home/apt,2016-07-30,19125,2,2.5,0,16,98,2800.0,4,1.0
1762510,4546551,Miami,10,100.0,144,123.88888500000002,0,0.0,Entire home/apt,2014-10-20,33145,2,1.0,1,26,99,0.0,0,1.0
44462458,19402652,Chicago,10,90.5,63,30.0,0,0.0,Private room,2017-06-18,60641,1,1.0,0,7,97,0.0,0,1.0
19693554,11446155,Miami,5,96.53571,173,56.18496999999999,0,0.0,Entire home/apt,2016-02-21,33125,1,1.0,0,4,100,0.0,0,0.0
57291971,12222625,New York,11,90.05556,177,188.35028,22,185.22728,Entire home/apt,2016-04-03,10022,1,1.0,1,42,85,4075.0,5,0.0
9018446,5061165,New York,7,99.74074,217,69.85253,64,66.96875,Private room,2015-01-05,10032,1,1.0,1,140,88,4286.0,20,0.0
11418790,4329515,New York,8,98.47619,207,200.0,34,200.0,Entire home/apt,2014-09-24,11215,1,1.0,0,78,95,6800.0,10,0.0
49763080,15357687,Houston,9,90.84615,187,25.06417,15,29.0,Private room,2016-10-03,77055,1,1.0,0,36,90,435.0,3,0.0
75295731,22305664,New York,12,97.28571,245,48.0,19,48.0,Private room,2017-12-19,11413,1,1.0,1,12,75,912.0,8,0.0
2945859,552883,Los Angeles,6,98.935486,188,115.31914499999999,10,118.0,Entire home/apt,2012-06-22,90042,1,1.0,0,80,98,1180.0,2,1.0
84607966,15043534,New York,10,99.46429,164,45.939026,41,47.682926,Private room,2016-09-12,11377,1,2.0,1,68,89,1955.0,13,0.0
131686410,19366723,Los Angeles,10,100.0,172,77.808136,36,53.47221999999999,Entire home/apt,2017-06-16,90020,1,1.0,0,30,94,1925.0,9,1.0
60105727,16543032,New York,12,100.0,131,191.21375,24,211.33333,Entire home/apt,2016-12-27,10011,1,1.0,1,53,88,5072.0,6,0.0
80735525,20164524,New York,10,95.666664,155,383.80646,11,348.54544,Entire home/apt,2017-07-28,10019,2,1.0,1,3,87,3834.0,3,0.0
117671527,17404527,Miami,10,100.0,161,50.248447,21,47.47619,Private room,2017-02-21,33135,1,1.0,1,36,99,997.0,5,1.0
53254710,10362710,New York,8,98.0,100,61.65,4,50.0,Private room,2016-01-03,10032,1,1.0,0,8,85,200.0,1,0.0
15813857,14787323,New York,7,100.0,89,190.4382,34,198.17647,Entire home/apt,2016-08-28,11211,2,1.0,0,15,99,6738.0,4,1.0
78013542,13550053,Miami,8,100.0,44,195.0,23,195.0,Entire home/apt,2016-06-16,33132,2,2.0,0,31,95,4485.0,1,0.0
55456883,11100710,Houston,6,100.0,205,94.46342,36,93.888885,Entire home/apt,2016-02-05,77008,1,1.0,1,79,100,3380.0,13,1.0
1114868,21134436,Boston,10,100.0,230,55.11304499999999,41,31.902440000000002,Private room,2017-09-27,2128,1,1.0,0,3,87,1308.0,9,1.0
15388685,17584714,New York,10,100.0,229,51.82096,55,52.236362,Private room,2017-03-04,11238,1,1.0,1,27,97,2873.0,9,1.0
28248760,9172159,New York,8,98.47619,123,85.17073,5,90.0,Private room,2015-10-28,10019,1,1.0,0,40,96,450.0,1,0.0
5592355,9812471,Los Angeles,7,98.92424,210,143.1,3,145.0,Entire home/apt,2015-12-03,90065,1,1.0,0,5,88,435.0,1,0.0
73779661,15719599,Boston,10,99.916664,203,74.76355,56,63.44643000000001,Private room,2016-10-27,2128,1,1.0,1,148,97,3553.0,26,1.0
52045946,12930677,Los Angeles,8,100.0,169,116.21302,40,134.0,Entire home/apt,2016-05-08,90066,1,1.0,1,80,97,5360.0,15,0.0
19701235,14554716,Los Angeles,12,100.0,153,86.45752,37,88.78378000000001,Private room,2016-08-15,90046,1,1.0,1,61,99,3285.0,8,1.0
140261160,19841919,Miami,11,100.0,176,86.34091,37,86.18918599999999,Entire home/apt,2017-07-11,33138,1,1.0,1,39,99,3189.0,12,1.0
36345666,9194248,Los Angeles,11,100.0,149,91.67114000000001,30,90.0,Private room,2015-10-29,90028,1,1.0,0,199,99,2700.0,10,1.0
28197334,12697570,Miami,10,100.0,203,84.78325,40,105.5,Private room,2016-04-25,33132,1,1.0,0,74,99,4220.0,15,1.0
63951475,13765236,Los Angeles,7,99.04348,241,23.946057999999997,44,24.84091,Private room,2016-06-29,90006,1,3.0,1,24,92,1093.0,14,0.0
1613244,6140695,New York,12,100.0,13,109.0,0,0.0,Entire home/apt,2017-05-24,10002,0,1.0,1,12,82,0.0,0,0.0
75021791,17701565,Washington,8,93.0,32,250.5625,21,250.85715,Entire home/apt,2017-03-11,20009,2,2.0,1,13,100,5268.0,9,0.0
128899070,18688445,New York,10,94.25,241,70.917015,10,70.0,Private room,2017-05-10,10035,1,4.0,1,7,77,700.0,5,0.0
57305837,11042240,New York,5,100.0,144,133.80556,33,145.0,Entire home/apt,2016-02-02,11215,2,1.0,0,23,100,4785.0,6,1.0
2402292,15079215,New York,8,100.0,150,152.83333000000002,22,157.27272,Entire home/apt,2016-09-15,11106,1,1.0,1,23,100,3460.0,6,1.0
107243678,16477186,New York,12,100.0,134,45.358208000000005,0,0.0,Private room,2016-12-22,11692,1,1.0,0,4,90,0.0,0,0.0
31675601,6221877,New York,5,100.0,185,63.837837,64,65.0,Private room,2015-04-29,11209,1,1.0,1,21,96,4160.0,16,1.0
8956434,11918343,Chicago,12,96.652176,195,102.69230999999999,43,113.4186,Entire home/apt,2016-03-17,60660,1,1.0,0,33,100,4877.0,12,1.0
7815949,1457505,New York,5,92.84615,91,67.65934,9,86.666664,Entire home/apt,2013-07-28,11233,1,1.0,0,34,88,780.0,2,0.0
106532055,18676156,Los Angeles,10,100.0,187,119.24063999999998,23,116.13043,Entire home/apt,2017-05-09,90020,1,1.0,1,43,98,2671.0,10,1.0
30560246,7845324,Los Angeles,9,100.0,205,84.78049,50,87.38,Entire home/apt,2015-08-10,90039,0,1.0,0,92,99,4369.0,9,1.0
15735406,17860272,Los Angeles,10,100.0,207,122.90338,22,100.13636,Entire home/apt,2017-03-21,90046,1,1.0,0,44,99,2203.0,9,0.0
11725608,2806791,New York,12,100.0,209,55.105263,57,55.105263,Private room,2014-04-14,10032,1,1.0,1,171,92,3141.0,15,0.0
14247826,19386599,Dallas,11,100.0,216,73.31481,18,72.0,Private room,2017-06-17,75214,1,1.0,1,35,94,1296.0,12,1.0
66895409,15734487,Los Angeles,8,100.0,168,147.82143,35,165.17143000000002,Entire home/apt,2016-10-28,90046,2,1.0,0,19,100,5781.0,6,1.0
28000697,12955756,Chicago,10,100.0,157,56.152866,55,45.8,Private room,2016-05-10,60622,1,1.5,0,187,97,2519.0,27,1.0
5738733,1656621,New York,8,98.02941,213,98.86385,34,117.32353,Entire home/apt,2013-09-11,11221,1,1.0,0,89,90,3989.0,9,0.0
33988239,17015472,Miami,12,99.583336,234,192.32906,8,234.0,Entire home/apt,2017-01-28,33139,1,1.0,1,27,97,1872.0,4,1.0
15725234,6140685,Chicago,10,100.0,212,44.599056,29,30.137932,Private room,2015-04-23,60647,1,1.5,0,59,99,874.0,6,1.0
20028544,10185746,Miami,10,100.0,193,65.97409,36,77.80556,Private room,2015-12-25,33311,1,1.0,0,45,98,2801.0,6,1.0
69203193,18504200,Washington,11,99.95901500000001,83,97.72289,67,104.74627,Entire home/apt,2017-04-29,20008,0,1.0,1,48,93,7018.0,16,0.0
73022954,13122275,New York,12,98.521736,166,158.48795,51,165.43137,Entire home/apt,2016-05-20,10022,1,1.0,0,131,94,8437.0,12,0.0
25267773,7278038,Philadelphia,12,99.45,50,30.68,40,30.85,Private room,2015-07-09,19143,1,1.5,1,11,98,1234.0,5,1.0
13700847,14687772,Philadelphia,7,97.083336,234,45.068375,56,45.07143,Private room,2016-08-22,19143,1,1.0,0,4,85,2524.0,8,0.0
49350907,16664148,Washington,11,100.0,13,189.23077,9,182.77777,Entire home/apt,2017-01-05,20001,2,1.0,0,8,100,1645.0,4,1.0
86397793,14220943,New York,12,98.82609000000001,162,59.246914000000004,42,59.38095,Entire home/apt,2016-07-27,11203,1,1.0,1,48,96,2494.0,8,1.0
29657961,7161611,Philadelphia,9,96.61539,68,100.882355,10,103.0,Entire home/apt,2015-07-03,19147,1,1.0,0,62,99,1030.0,3,1.0
41096651,7807234,Los Angeles,6,100.0,221,121.73756000000002,18,119.44443999999999,Entire home/apt,2015-08-07,90046,1,1.0,0,36,99,2150.0,5,1.0
17215584,11058826,New York,9,100.0,186,195.77957,54,209.98147999999998,Entire home/apt,2016-02-03,10009,1,1.0,1,48,93,11339.0,7,0.0
33315780,6390418,Miami,7,100.0,211,400.6872,21,461.66666,Entire home/apt,2015-05-12,33139,2,2.0,0,19,95,9695.0,4,0.0
